Symbol,Company Name,Txn Type,Txn Date/Time, Gross Leverage, Net Leverage,# Shares,Price,Txn Value,Portfolio # Shares,Portfolio Value,Commission,Slippage(10BPS),Comments
FE,FE,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-62.0,41.23,-2556.26,764.0,1605565.66,0.0,0.0,
GOOG,GOOG,Buy,2012-01-26 16:00:00,1.00183568977,1.00183568977,56.0,568.1,31813.6,56.0,1605565.66,0.0,0.0,
HNZ,HNZ,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-40.0,51.15,-2046.0,616.0,1605565.66,0.0,0.0,
ICE,ICE,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-13.0,117.45,-1526.85,273.0,1605565.66,0.0,0.0,
IGT,IGT,Buy,2012-01-26 16:00:00,1.00183568977,1.00183568977,2024.0,15.94,32262.56,2024.0,1605565.66,0.0,0.0,
ISRG,ISRG,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-7.0,456.38,-3194.66,70.0,1605565.66,0.0,0.0,
KMB,KMB,Buy,2012-01-26 16:00:00,1.00183568977,1.00183568977,448.0,69.96,31342.08,448.0,1605565.66,0.0,0.0,
KSS,KSS,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-36.0,45.81,-1649.16,672.0,1605565.66,0.0,0.0,
LO,LO,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-23.0,107.39,-2469.97,280.0,1605565.66,0.0,0.0,
MA,MA,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-7.0,347.36,-2431.52,92.0,1605565.66,0.0,0.0,
MCK,MCK,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-30.0,78.01,-2340.3,413.0,1605565.66,0.0,0.0,
MSI,MSI,Buy,2012-01-26 16:00:00,1.00183568977,1.00183568977,718.0,44.92,32252.56,718.0,1605565.66,0.0,0.0,
MYL,MYL,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-155.0,21.2,-3286.0,1511.0,1605565.66,0.0,0.0,
NEM,NEM,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-65.0,59.24,-3850.6,526.0,1605565.66,0.0,0.0,
NRG,NRG,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-209.0,17.0,-3553.0,1855.0,1605565.66,0.0,0.0,
PCG,PCG,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-63.0,40.42,-2546.46,784.0,1605565.66,0.0,0.0,
PG,PG,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-32.0,63.7,-2038.4,495.0,1605565.66,0.0,0.0,
PM,PM,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-42.0,75.03,-3151.26,417.0,1605565.66,0.0,0.0,
PWR,PWR,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-136.0,21.47,-2919.92,1489.0,1605565.66,0.0,0.0,
QEP,QEP,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-113.0,28.9,-3265.7,1067.0,1605565.66,0.0,0.0,
RAI,RAI,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-59.0,38.48,-2270.32,797.0,1605565.66,0.0,0.0,
RRC,RRC,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-57.0,55.84,-3182.88,538.0,1605565.66,0.0,0.0,
RRD,RRD,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-112.0,11.06,-1238.72,2699.0,1605565.66,0.0,0.0,
SUN,SUN,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-68.0,37.73,-2565.64,831.0,1605565.66,0.0,0.0,
SWN,SWN,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-82.0,31.39,-2573.98,986.0,1605565.66,0.0,0.0,
TEG,TEG,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-50.0,50.76,-2538.0,612.0,1605565.66,0.0,0.0,
TGT,TGT,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-39.0,49.65,-1936.35,629.0,1605565.66,0.0,0.0,
TIF,TIF,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-35.0,62.91,-2201.85,503.0,1605565.66,0.0,0.0,
TRV,TRV,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-41.0,57.42,-2354.22,544.0,1605565.66,0.0,0.0,
TSN,TSN,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-105.0,18.77,-1970.85,1705.0,1605565.66,0.0,0.0,
URBN,URBN,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-91.0,26.83,-2441.53,1181.0,1605565.66,0.0,0.0,
WPI,WPI,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-31.0,58.65,-1818.15,557.0,1605565.66,0.0,0.0,
WPX,WPX,Sell,2012-01-26 16:00:00,1.00183568977,1.00183568977,-225.0,15.69,-3530.25,1997.0,1605565.66,0.0,0.0,
ABT,ABT,Buy,2012-01-27 16:00:00,1.01591922048,1.01591922048,545.0,54.13,29500.85,545.0,1628135.58,0.0,0.0,
AEE,AEE,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-71.0,30.47,-2163.37,938.0,1628135.58,0.0,0.0,
AIZ,AIZ,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-56.0,39.21,-2195.76,756.0,1628135.58,0.0,0.0,
ARG,ARG,Buy,2012-01-27 16:00:00,1.01591922048,1.01591922048,387.0,78.0,30186.0,387.0,1628135.58,0.0,0.0,
BMY,BMY,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-61.0,31.66,-1931.26,921.0,1628135.58,0.0,0.0,
CCL,CCL,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-50.0,29.78,-1489.0,979.0,1628135.58,0.0,0.0,
CFN,CFN,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-92.0,23.9,-2198.8,1242.0,1628135.58,0.0,0.0,
CHK,CHK,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-15.0,21.85,-327.75,1384.0,1628135.58,0.0,0.0,
CME,CME,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-133.0,46.49,-6183.17,0.0,1628135.58,0.0,0.0,
CNP,CNP,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-95.0,17.68,-1679.6,1619.0,1628135.58,0.0,0.0,
CNX,CNX,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-53.0,36.06,-1911.18,832.0,1628135.58,0.0,0.0,
COG,COG,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-45.0,32.85,-1478.25,921.0,1628135.58,0.0,0.0,
COST,COST,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-25.0,80.89,-2022.25,364.0,1628135.58,0.0,0.0,
CPB,CPB,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-68.0,30.9,-2101.2,945.0,1628135.58,0.0,0.0,
CVH,CVH,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-37.0,29.51,-1091.87,1020.0,1628135.58,0.0,0.0,
EA,EA,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-76.0,18.14,-1378.64,1709.0,1628135.58,0.0,0.0,
EQT,EQT,Buy,2012-01-27 16:00:00,1.01591922048,1.01591922048,1.0,48.16,48.16,621.0,1628135.58,0.0,0.0,
ETR,ETR,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-32.0,68.08,-2178.56,421.0,1628135.58,0.0,0.0,
EXC,EXC,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-53.0,38.13,-2020.89,751.0,1628135.58,0.0,0.0,
FDO,FDO,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-28.0,55.31,-1548.68,536.0,1628135.58,0.0,0.0,
FE,FE,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-64.0,40.79,-2610.56,700.0,1628135.58,0.0,0.0,
GOOG,GOOG,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-4.0,579.98,-2319.92,52.0,1628135.58,0.0,0.0,
HNZ,HNZ,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-41.0,50.78,-2081.98,575.0,1628135.58,0.0,0.0,
ICE,ICE,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-18.0,116.45,-2096.1,255.0,1628135.58,0.0,0.0,
IGT,IGT,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-151.0,15.97,-2411.47,1873.0,1628135.58,0.0,0.0,
ISRG,ISRG,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-5.0,459.0,-2295.0,65.0,1628135.58,0.0,0.0,
KMB,KMB,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-33.0,69.13,-2281.29,415.0,1628135.58,0.0,0.0,
KSS,KSS,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-27.0,46.05,-1243.35,645.0,1628135.58,0.0,0.0,
LO,LO,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-12.0,103.63,-1243.56,268.0,1628135.58,0.0,0.0,
MA,MA,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-6.0,348.31,-2089.86,86.0,1628135.58,0.0,0.0,
MCK,MCK,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-413.0,78.76,-32527.88,0.0,1628135.58,0.0,0.0,
MSI,MSI,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-54.0,45.39,-2451.06,664.0,1628135.58,0.0,0.0,
MYL,MYL,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-99.0,21.04,-2082.96,1412.0,1628135.58,0.0,0.0,
NEM,NEM,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-30.0,60.28,-1808.4,496.0,1628135.58,0.0,0.0,
NRG,NRG,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-93.0,16.6,-1543.8,1762.0,1628135.58,0.0,0.0,
PCG,PCG,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-59.0,40.0,-2360.0,725.0,1628135.58,0.0,0.0,
PG,PG,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-30.0,63.21,-1896.3,465.0,1628135.58,0.0,0.0,
PM,PM,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-25.0,74.13,-1853.25,392.0,1628135.58,0.0,0.0,
PWR,PWR,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-92.0,21.67,-1993.64,1397.0,1628135.58,0.0,0.0,
QEP,QEP,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-29.0,29.16,-845.64,1038.0,1628135.58,0.0,0.0,
RAI,RAI,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-50.0,37.85,-1892.5,747.0,1628135.58,0.0,0.0,
RRD,RRD,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-103.0,11.06,-1139.18,2596.0,1628135.58,0.0,0.0,
SNDK,SNDK,Buy,2012-01-27 16:00:00,1.01591922048,1.01591922048,650.0,46.7,30355.0,650.0,1628135.58,0.0,0.0,
STT,STT,Buy,2012-01-27 16:00:00,1.01591922048,1.01591922048,776.0,38.64,29984.64,776.0,1628135.58,0.0,0.0,
SUN,SUN,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-48.0,37.86,-1817.28,783.0,1628135.58,0.0,0.0,
SWN,SWN,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-30.0,32.04,-961.2,956.0,1628135.58,0.0,0.0,
TEG,TEG,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-43.0,50.04,-2151.72,569.0,1628135.58,0.0,0.0,
TGT,TGT,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-36.0,49.21,-1771.56,593.0,1628135.58,0.0,0.0,
TIF,TIF,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-30.0,62.85,-1885.5,473.0,1628135.58,0.0,0.0,
TRV,TRV,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-31.0,56.79,-1760.49,513.0,1628135.58,0.0,0.0,
TSN,TSN,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-119.0,18.67,-2221.73,1586.0,1628135.58,0.0,0.0,
URBN,URBN,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-68.0,26.99,-1835.32,1113.0,1628135.58,0.0,0.0,
WLP,WLP,Buy,2012-01-27 16:00:00,1.01591922048,1.01591922048,467.0,64.53,30135.51,467.0,1628135.58,0.0,0.0,
WPI,WPI,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-46.0,59.74,-2748.04,511.0,1628135.58,0.0,0.0,
WPX,WPX,Sell,2012-01-27 16:00:00,1.01591922048,1.01591922048,-76.0,16.05,-1219.8,1921.0,1628135.58,0.0,0.0,
ABT,ABT,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,45.0,53.59,2411.55,590.0,1593963.61,0.0,0.0,
AEE,AEE,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,85.0,30.33,2578.05,1023.0,1593963.61,0.0,0.0,
AIZ,AIZ,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,61.0,38.65,2357.65,817.0,1593963.61,0.0,0.0,
ARG,ARG,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,25.0,78.25,1956.25,412.0,1593963.61,0.0,0.0,
BMY,BMY,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,84.0,31.63,2656.92,1005.0,1593963.61,0.0,0.0,
CCL,CCL,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,102.0,29.44,3002.88,1081.0,1593963.61,0.0,0.0,
CFN,CFN,Sell,2012-01-30 16:00:00,0.997096974086,0.997096974086,-1242.0,24.35,-30242.7,0.0,1593963.61,0.0,0.0,
CHK,CHK,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,91.0,21.5,1956.5,1475.0,1593963.61,0.0,0.0,
CNP,CNP,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,154.0,17.79,2739.66,1773.0,1593963.61,0.0,0.0,
CNX,CNX,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,66.0,35.81,2363.46,898.0,1593963.61,0.0,0.0,
COG,COG,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,78.0,32.43,2529.54,999.0,1593963.61,0.0,0.0,
COST,COST,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,33.0,80.71,2663.43,397.0,1593963.61,0.0,0.0,
CPB,CPB,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,84.0,31.03,2606.52,1029.0,1593963.61,0.0,0.0,
CVH,CVH,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,71.0,29.28,2078.88,1091.0,1593963.61,0.0,0.0,
EA,EA,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,82.0,18.03,1478.46,1791.0,1593963.61,0.0,0.0,
EQT,EQT,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,53.0,49.01,2597.53,674.0,1593963.61,0.0,0.0,
ETR,ETR,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,38.0,67.9,2580.2,459.0,1593963.61,0.0,0.0,
EXC,EXC,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,67.0,38.29,2565.43,818.0,1593963.61,0.0,0.0,
FDO,FDO,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,46.0,55.38,2547.48,582.0,1593963.61,0.0,0.0,
FE,FE,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,64.0,40.68,2603.52,764.0,1593963.61,0.0,0.0,
GOOG,GOOG,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,3.0,577.69,1733.07,55.0,1593963.61,0.0,0.0,
HNZ,HNZ,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,51.0,50.97,2599.47,626.0,1593963.61,0.0,0.0,
ICE,ICE,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,24.0,115.43,2770.32,279.0,1593963.61,0.0,0.0,
IGT,IGT,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,157.0,15.4,2417.8,2030.0,1593963.61,0.0,0.0,
ISRG,ISRG,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,5.0,456.52,2282.6,70.0,1593963.61,0.0,0.0,
KMB,KMB,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,39.0,69.34,2704.26,454.0,1593963.61,0.0,0.0,
KSS,KSS,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,52.0,45.46,2363.92,697.0,1593963.61,0.0,0.0,
LO,LO,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,33.0,105.67,3487.11,301.0,1593963.61,0.0,0.0,
MA,MA,Sell,2012-01-30 16:00:00,0.997096974086,0.997096974086,-86.0,351.49,-30228.14,0.0,1593963.61,0.0,0.0,
MSI,MSI,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,38.0,45.55,1730.9,702.0,1593963.61,0.0,0.0,
MYL,MYL,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,135.0,20.98,2832.3,1547.0,1593963.61,0.0,0.0,
NEM,NEM,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,32.0,60.0,1920.0,528.0,1593963.61,0.0,0.0,
NRG,NRG,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,182.0,16.72,3043.04,1944.0,1593963.61,0.0,0.0,
PCG,PCG,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,66.0,39.58,2612.28,791.0,1593963.61,0.0,0.0,
PG,PG,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,40.0,62.14,2485.6,505.0,1593963.61,0.0,0.0,
PM,PM,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,37.0,73.58,2722.46,429.0,1593963.61,0.0,0.0,
PWR,PWR,Sell,2012-01-30 16:00:00,0.997096974086,0.997096974086,-1397.0,21.8,-30454.6,0.0,1593963.61,0.0,0.0,
QEP,QEP,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,81.0,29.17,2362.77,1119.0,1593963.61,0.0,0.0,
RAI,RAI,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,76.0,37.99,2887.24,823.0,1593963.61,0.0,0.0,
RRC,RRC,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,30.0,57.68,1730.4,568.0,1593963.61,0.0,0.0,
RRD,RRD,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,207.0,10.9,2256.3,2803.0,1593963.61,0.0,0.0,
SNDK,SNDK,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,45.0,46.29,2083.05,695.0,1593963.61,0.0,0.0,
STT,STT,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,59.0,38.41,2266.19,835.0,1593963.61,0.0,0.0,
SUN,SUN,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,63.0,38.1,2400.3,846.0,1593963.61,0.0,0.0,
SWN,SWN,Sell,2012-01-30 16:00:00,0.997096974086,0.997096974086,-956.0,31.97,-30563.32,0.0,1593963.61,0.0,0.0,
TEG,TEG,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,55.0,49.53,2724.15,624.0,1593963.61,0.0,0.0,
TGT,TGT,Sell,2012-01-30 16:00:00,0.997096974086,0.997096974086,-593.0,49.49,-29347.57,0.0,1593963.61,0.0,0.0,
TIF,TIF,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,41.0,62.66,2569.06,514.0,1593963.61,0.0,0.0,
TRV,TRV,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,45.0,56.85,2558.25,558.0,1593963.61,0.0,0.0,
TSN,TSN,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,138.0,18.6,2566.8,1724.0,1593963.61,0.0,0.0,
URBN,URBN,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,91.0,26.51,2412.41,1204.0,1593963.61,0.0,0.0,
WLP,WLP,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,29.0,63.55,1842.95,496.0,1593963.61,0.0,0.0,
WPI,WPI,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,34.0,59.9,2036.6,545.0,1593963.61,0.0,0.0,
WPX,WPX,Buy,2012-01-30 16:00:00,0.997096974086,0.997096974086,104.0,16.38,1703.52,2025.0,1593963.61,0.0,0.0,
ABT,ABT,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,73.0,53.27,3888.71,663.0,1596332.14,0.0,0.0,
AEE,AEE,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,124.0,30.49,3780.76,1147.0,1596332.14,0.0,0.0,
AIZ,AIZ,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,101.0,38.95,3933.95,918.0,1596332.14,0.0,0.0,
ARG,ARG,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,45.0,78.26,3521.7,457.0,1596332.14,0.0,0.0,
BMY,BMY,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,115.0,31.62,3636.3,1120.0,1596332.14,0.0,0.0,
CCL,CCL,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,116.0,29.51,3423.16,1197.0,1596332.14,0.0,0.0,
CHK,CHK,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,204.0,20.94,4271.76,1679.0,1596332.14,0.0,0.0,
CNP,CNP,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,197.0,17.91,3528.27,1970.0,1596332.14,0.0,0.0,
CNX,CNX,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,92.0,35.35,3252.2,990.0,1596332.14,0.0,0.0,
COG,COG,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,108.0,31.87,3441.96,1107.0,1596332.14,0.0,0.0,
COST,COST,Sell,2012-01-31 16:00:00,0.998386771301,0.998386771301,-397.0,81.53,-32367.41,0.0,1596332.14,0.0,0.0,
CPB,CPB,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,116.0,31.16,3614.56,1145.0,1596332.14,0.0,0.0,
CVH,CVH,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,126.0,29.84,3759.84,1217.0,1596332.14,0.0,0.0,
EA,EA,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,203.0,18.58,3771.74,1994.0,1596332.14,0.0,0.0,
EQT,EQT,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,47.0,49.88,2344.36,721.0,1596332.14,0.0,0.0,
ETR,ETR,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,59.0,66.89,3946.51,518.0,1596332.14,0.0,0.0,
EXC,EXC,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,90.0,38.35,3451.5,908.0,1596332.14,0.0,0.0,
FDO,FDO,Sell,2012-01-31 16:00:00,0.998386771301,0.998386771301,-582.0,55.43,-32260.26,0.0,1596332.14,0.0,0.0,
FE,FE,Sell,2012-01-31 16:00:00,0.998386771301,0.998386771301,-764.0,40.75,-31133.0,0.0,1596332.14,0.0,0.0,
GOOG,GOOG,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,7.0,580.11,4060.77,62.0,1596332.14,0.0,0.0,
HNZ,HNZ,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,70.0,50.9,3563.0,696.0,1596332.14,0.0,0.0,
ICE,ICE,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,33.0,114.48,3777.84,312.0,1596332.14,0.0,0.0,
IGT,IGT,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,288.0,15.81,4553.28,2318.0,1596332.14,0.0,0.0,
ISRG,ISRG,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,8.0,459.91,3679.28,78.0,1596332.14,0.0,0.0,
KMB,KMB,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,52.0,69.55,3616.6,506.0,1596332.14,0.0,0.0,
KSS,KSS,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,84.0,45.36,3810.24,781.0,1596332.14,0.0,0.0,
LO,LO,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,29.0,103.55,3002.95,330.0,1596332.14,0.0,0.0,
MSI,MSI,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,81.0,45.99,3725.19,783.0,1596332.14,0.0,0.0,
MYL,MYL,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,174.0,20.75,3610.5,1721.0,1596332.14,0.0,0.0,
NEM,NEM,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,55.0,60.25,3313.75,583.0,1596332.14,0.0,0.0,
NRG,NRG,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,195.0,16.8,3276.0,2139.0,1596332.14,0.0,0.0,
PCG,PCG,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,102.0,39.83,4062.66,893.0,1596332.14,0.0,0.0,
PG,PG,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,65.0,61.97,4028.05,570.0,1596332.14,0.0,0.0,
PM,PM,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,53.0,73.45,3892.85,482.0,1596332.14,0.0,0.0,
QEP,QEP,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,108.0,28.58,3086.64,1227.0,1596332.14,0.0,0.0,
RAI,RAI,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,90.0,37.67,3390.3,913.0,1596332.14,0.0,0.0,
RRC,RRC,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,52.0,57.44,2986.88,620.0,1596332.14,0.0,0.0,
RRD,RRD,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,372.0,10.91,4058.52,3175.0,1596332.14,0.0,0.0,
SNDK,SNDK,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,80.0,45.88,3670.4,775.0,1596332.14,0.0,0.0,
STT,STT,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,88.0,38.76,3410.88,923.0,1596332.14,0.0,0.0,
SUN,SUN,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,87.0,37.85,3292.95,933.0,1596332.14,0.0,0.0,
TEG,TEG,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,75.0,50.0,3750.0,699.0,1596332.14,0.0,0.0,
TIF,TIF,Sell,2012-01-31 16:00:00,0.998386771301,0.998386771301,-514.0,63.15,-32459.1,0.0,1596332.14,0.0,0.0,
TRV,TRV,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,60.0,57.03,3421.8,618.0,1596332.14,0.0,0.0,
TSN,TSN,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,205.0,18.52,3796.6,1929.0,1596332.14,0.0,0.0,
URBN,URBN,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,149.0,26.5,3948.5,1353.0,1596332.14,0.0,0.0,
WLP,WLP,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,64.0,63.44,4060.16,560.0,1596332.14,0.0,0.0,
WPI,WPI,Buy,2012-01-31 16:00:00,0.998386771301,0.998386771301,56.0,58.63,3283.28,601.0,1596332.14,0.0,0.0,
WPX,WPX,Sell,2012-01-31 16:00:00,0.998386771301,0.998386771301,-2025.0,16.48,-33372.0,0.0,1596332.14,0.0,0.0,
ABT,ABT,Sell,2012-02-01 16:00:00,0.997928064472,0.997928064472,-74.0,53.38,-3950.12,589.0,1608091.67,0.0,0.0,
